Distance_km,Bed_Elevation_m,Latitude,Longitude
8.958711009424879990e+01,-6.000257486939416367e+02,7.313402419612528149e+01,-5.727949666898938119e+01
8.980287224560980519e+01,-6.019920139180435399e+02,7.313472090841229090e+01,-5.728570926693072352e+01
9.001863478565073251e+01,-6.053320617856659283e+02,7.313541742634323839e+01,-5.729192238530438175e+01
9.023439771424760636e+01,-6.072825569745497205e+02,7.313611374989248759e+01,-5.729813602402961692e+01
9.045016103127662177e+01,-6.076136591060015917e+02,7.313680987903441633e+01,-5.730435018302564032e+01
9.066592473661434326e+01,-6.078034864201787286e+02,7.313750581374340243e+01,-5.731056486221157087e+01
9.088168883013560162e+01,-6.087377974266412366e+02,7.313820155399379530e+01,-5.731678006150648486e+01
9.109745331171558291e+01,-6.105824552391518409e+02,7.313889709975997278e+01,-5.732299578082937330e+01
9.131321818123261380e+01,-6.136002643536161258e+02,7.313959245101634110e+01,-5.732921202009920592e+01
9.152898343856192298e+01,-6.173183519498112446e+02,7.314028760773727811e+01,-5.733542877923486003e+01
9.174474908357801439e+01,-6.195861945333266476e+02,7.314098256989714741e+01,-5.734164605815514903e+01
9.196051511615884522e+01,-6.190007414036136879e+02,7.314167733747035527e+01,-5.734786385677884368e+01
9.217628153617911835e+01,-6.155974073170602878e+02,7.314237191043129371e+01,-5.735408217502461525e+01
9.239204834351647833e+01,-6.108120867549336026e+02,7.314306628875436900e+01,-5.736030101281113502e+01
9.260781553804424959e+01,-6.058192322945440083e+02,7.314376047241394474e+01,-5.736652037005693927e+01
9.282358311964009090e+01,-6.008652309813824104e+02,7.314445446138445561e+01,-5.737274024668055006e+01
9.303935108818005517e+01,-5.970873474641208531e+02,7.314514825564029366e+01,-5.737896064260041840e+01
9.325511944353961269e+01,-5.955965735961269729e+02,7.314584185515586512e+01,-5.738518155773491713e+01
9.347088818559463164e+01,-5.974745871482855364e+02,7.314653525990559046e+01,-5.739140299200236228e+01
9.368665731422073861e+01,-6.019934892396280475e+02,7.314722846986386173e+01,-5.739762494532101300e+01
9.390242682929495288e+01,-6.055351951417355849e+02,7.314792148500511360e+01,-5.740384741760907872e+01
9.411819673069278736e+01,-6.055744412037188340e+02,7.314861430530375230e+01,-5.741007040878469780e+01
9.433396701829012443e+01,-6.023802925187645769e+02,7.314930693073422674e+01,-5.741629391876590205e+01
9.454973769196273281e+01,-5.994727253462895078e+02,7.314999936127092894e+01,-5.742251794747073035e+01
9.476550875158697806e+01,-5.997727788205052093e+02,7.315069159688829359e+01,-5.742874249481712923e+01
9.498128019703882785e+01,-6.018418726221621000e+02,7.315138363756078377e+01,-5.743496756072295994e+01
9.519705202819442036e+01,-6.036861346694017811e+02,7.315207548326281994e+01,-5.744119314510606245e+01
9.541282424492857217e+01,-6.048023589797700197e+02,7.315276713396880837e+01,-5.744741924788417720e+01
9.562859684711831676e+01,-6.062082998564326317e+02,7.315345858965322634e+01,-5.745364586897500203e+01
9.584436983463920967e+01,-6.079863433519735736e+02,7.315414985029050854e+01,-5.745987300829616373e+01
9.606014320736709067e+01,-6.089288681665859713e+02,7.315484091585508963e+01,-5.746610066576525355e+01
9.627591696517801267e+01,-6.090941763011794592e+02,7.315553178632143272e+01,-5.747232884129974906e+01
9.649169110794771598e+01,-6.088659426850122145e+02,7.315622246166397247e+01,-5.747855753481710650e+01
9.670746563555348985e+01,-6.087032953878466515e+02,7.315691294185720039e+01,-5.748478674623471818e+01
9.692324054787000875e+01,-6.085064357541605204e+02,7.315760322687555117e+01,-5.749101647546988403e+01
9.713901584477349616e+01,-6.093637509854974041e+02,7.315829331669350211e+01,-5.749724672243985424e+01
9.735479152613925180e+01,-6.116200587684154470e+02,7.315898321128548787e+01,-5.750347748706182927e+01
9.757056759184405337e+01,-6.151474269513743138e+02,7.315967291062599998e+01,-5.750970876925295272e+01
9.778634404176395378e+01,-6.196766742501314411e+02,7.316036241468951573e+01,-5.751594056893028295e+01
9.800212087577484965e+01,-6.247879539165548977e+02,7.316105172345051244e+01,-5.752217288601080725e+01
9.821789809375138702e+01,-6.284487499157494312e+02,7.316174083688343899e+01,-5.752840572041148448e+01
9.843367569557072727e+01,-6.296153415242182518e+02,7.316242975496280110e+01,-5.753463907204918826e+01
9.864945368110890911e+01,-6.280896541610932218e+02,7.316311847766307608e+01,-5.754087294084074244e+01
9.886523205024106176e+01,-6.240982471771300197e+02,7.316380700495875544e+01,-5.754710732670287854e+01
9.908101080284396289e+01,-6.165096550515465879e+02,7.316449533682431650e+01,-5.755334222955231382e+01
9.929678993879335280e+01,-6.064046059785478064e+02,7.316518347323427918e+01,-5.755957764930565901e+01
9.951256945796463071e+01,-5.950258523555075953e+02,7.316587141416312079e+01,-5.756581358587948216e+01
9.972834936023333796e+01,-5.856756145836649239e+02,7.316655915958531864e+01,-5.757205003919029451e+01
9.994412964547709066e+01,-5.803758337467758111e+02,7.316724670947542108e+01,-5.757828700915451492e+01
1.001599103135701796e+02,-5.802393104682057583e+02,7.316793406380790543e+01,-5.758452449568854092e+01
1.003756913643895246e+02,-5.851267540705756574e+02,7.316862122255730583e+01,-5.759076249870866349e+01
1.005914727978103116e+02,-5.951303522567532127e+02,7.316930818569809958e+01,-5.759700101813115225e+01
1.008072546137091905e+02,-6.095852092155325863e+02,7.316999495320483504e+01,-5.760324005387217738e+01
1.010230368119619584e+02,-6.250277752936159459e+02,7.317068152505200374e+01,-5.760947960584788774e+01
1.012388193924438156e+02,-6.379701134519775678e+02,7.317136790121415402e+01,-5.761571967397431848e+01
1.014546023550322928e+02,-6.473675370794641140e+02,7.317205408166580582e+01,-5.762196025816749767e+01
1.016703856996005584e+02,-6.538122164467540642e+02,7.317274006638145067e+01,-5.762820135834333968e+01
1.018861694260269530e+02,-6.580604314245148316e+02,7.317342585533566535e+01,-5.763444297441771624e+01
1.021019535341871318e+02,-6.611933323232290149e+02,7.317411144850296978e+01,-5.764068510630645648e+01
1.023177380239557976e+02,-6.638962758972824076e+02,7.317479684585789812e+01,-5.764692775392528290e+01
1.025335228952098987e+02,-6.665253672255754509e+02,7.317548204737498452e+01,-5.765317091718991804e+01
1.027493081478250332e+02,-6.690810216318163839e+02,7.317616705302879154e+01,-5.765941459601594943e+01
1.029650937816768703e+02,-6.715501585083909504e+02,7.317685186279383913e+01,-5.766565879031894326e+01
1.031808797966413493e+02,-6.739132097968457629e+02,7.317753647664470407e+01,-5.767190350001439469e+01
1.033966661925946227e+02,-6.761873886248655481e+02,7.317822089455592049e+01,-5.767814872501774914e+01
1.036124529694130558e+02,-6.784915511940910164e+02,7.317890511650207941e+01,-5.768439446524435965e+01
1.038282401269715365e+02,-6.808474127799256621e+02,7.317958914245770075e+01,-5.769064072060954373e+01
1.040440276651468139e+02,-6.834741980485734985e+02,7.318027297239736129e+01,-5.769688749102855496e+01
1.042598155838143867e+02,-6.864649542060258227e+02,7.318095660629563781e+01,-5.770313477641654742e+01
1.044756038828498959e+02,-6.898868797507119552e+02,7.318164004412707868e+01,-5.770938257668866811e+01
1.046913925621293942e+02,-6.937561355366905218e+02,7.318232328586627489e+01,-5.771563089175995742e+01
1.049071816215288635e+02,-6.980016939020329119e+02,7.318300633148778900e+01,-5.772187972154541313e+01
1.051229710609243000e+02,-7.025039151565915745e+02,7.318368918096622622e+01,-5.772812906595994775e+01
1.053387608801924671e+02,-7.071477660660842730e+02,7.318437183427614912e+01,-5.773437892491845957e+01
1.055545510792073571e+02,-7.118528397164260468e+02,7.318505429139213447e+01,-5.774062929833572611e+01
1.057703416578467284e+02,-7.165535347975692275e+02,7.318573655228880170e+01,-5.774688018612648932e+01
1.059861326159850705e+02,-7.211992405039102323e+02,7.318641861694071338e+01,-5.775313158820543435e+01
1.062019239534986355e+02,-7.257590454482491396e+02,7.318710048532247470e+01,-5.775938350448717529e+01
1.064177156702638882e+02,-7.302065252305608283e+02,7.318778215740869086e+01,-5.776563593488626225e+01
1.066335077661552901e+02,-7.345211546270520557e+02,7.318846363317393866e+01,-5.777188887931718142e+01
1.068493002410506278e+02,-7.386986339192758351e+02,7.318914491259286592e+01,-5.777814233769436214e+01
1.070650930948248174e+02,-7.427485371067587039e+02,7.318982599564004943e+01,-5.778439630993216269e+01
1.072808863273538407e+02,-7.466655714695448296e+02,7.319050688229010859e+01,-5.779065079594488452e+01
1.074966799385134522e+02,-7.504248248089821800e+02,7.319118757251766283e+01,-5.779690579564675090e+01
1.077124739281796337e+02,-7.540451111224826946e+02,7.319186806629731734e+01,-5.780316130895195670e+01
1.079282682962284383e+02,-7.576194603651574653e+02,7.319254836360371996e+01,-5.780941733577459729e+01
1.081440630425356630e+02,-7.612423532563968820e+02,7.319322846441147590e+01,-5.781567387602873254e+01
1.083598581669761955e+02,-7.649350671597383098e+02,7.319390836869520456e+01,-5.782193092962832282e+01
1.085756536694277798e+02,-7.686117805503904492e+02,7.319458807642955378e+01,-5.782818849648730719e+01
1.087914495497654315e+02,-7.721548762499087388e+02,7.319526758758915719e+01,-5.783444657651955367e+01
1.090072458078647912e+02,-7.755072033386841213e+02,7.319594690214864841e+01,-5.784070516963883080e+01
1.092230424436016278e+02,-7.786232682581842255e+02,7.319662602008267527e+01,-5.784696427575887867e+01
1.094388394568523069e+02,-7.815293562708020545e+02,7.319730494136587140e+01,-5.785322389479337346e+01
1.096546368474917443e+02,-7.842999584933534152e+02,7.319798366597288464e+01,-5.785948402665590606e+01
1.098704346153969595e+02,-7.869761150941205869e+02,7.319866219387837702e+01,-5.786574467126003896e+01
1.100862327604432664e+02,-7.893720076210685193e+02,7.319934052505699640e+01,-5.787200582851922803e+01
1.103020312825070874e+02,-7.912915328429214696e+02,7.320001865948340480e+01,-5.787826749834692208e+01
1.105178301814632249e+02,-7.930682840919561158e+02,7.320069659713225008e+01,-5.788452968065643489e+01
1.107336294571883997e+02,-7.956766193546584418e+02,7.320137433797822268e+01,-5.789079237536106604e+01
1.109494291095580536e+02,-8.000413098897397504e+02,7.320205188199595625e+01,-5.789705558237405825e+01
1.111652291384477422e+02,-8.068943027263771910e+02,7.320272922916014124e+01,-5.790331930160856189e+01
1.113810295437347548e+02,-8.162028874613158678e+02,7.320340637944546813e+01,-5.790958353297767758e+01
1.115968303252933111e+02,-8.271193723416998864e+02,7.320408333282658475e+01,-5.791584827639444200e+01
1.118126314830002741e+02,-8.379839337021372785e+02,7.320476008927818157e+01,-5.792211353177184208e+01
1.120284330167304176e+02,-8.473473694578261757e+02,7.320543664877494905e+01,-5.792837929902275818e+01
1.122442349263613153e+02,-8.546043288793455304e+02,7.320611301129157766e+01,-5.793464557806007065e+01
1.124600372117668883e+02,-8.601046015497859116e+02,7.320678917680274367e+01,-5.794091236879653906e+01
1.126758398728242128e+02,-8.650295424769424244e+02,7.320746514528315174e+01,-5.794717967114489454e+01
1.128916429094094127e+02,-8.709939510159549627e+02,7.320814091670750656e+01,-5.795344748501779719e+01
1.131074463213975463e+02,-8.784805797677439614e+02,7.320881649105049860e+01,-5.795971581032784314e+01
1.133232501086639843e+02,-8.872140665365956238e+02,7.320949186828681832e+01,-5.796598464698755038e+01
1.135390542710863144e+02,-8.962499827520595090e+02,7.321016704839121303e+01,-5.797225399490938713e+01
1.137548588085392254e+02,-9.041596698287667095e+02,7.321084203133835899e+01,-5.797852385400577191e+01
1.139706637208982443e+02,-9.098801269680941459e+02,7.321151681710298931e+01,-5.798479422418903795e+01
1.141864690080395377e+02,-9.135154897302885502e+02,7.321219140565979444e+01,-5.799106510537146164e+01
1.144022746698390591e+02,-9.159365103546564342e+02,7.321286579698353592e+01,-5.799733649746525543e+01
1.146180807061735294e+02,-9.180421827995179456e+02,7.321353999104891841e+01,-5.800360840038258203e+01
1.148338871169175235e+02,-9.202304015270144646e+02,7.321421398783067502e+01,-5.800988081403551888e+01
1.150496939019474212e+02,-9.232589788610846426e+02,7.321488778730352465e+01,-5.801615373833610079e+01
1.152655010611379964e+02,-9.272375026439590329e+02,7.321556138944221459e+01,-5.802242717319627019e+01
1.154813085943657853e+02,-9.322219660947860120e+02,7.321623479422146374e+01,-5.802870111852794111e+01
1.156971165015076792e+02,-9.380788967086253933e+02,7.321690800161604784e+01,-5.803497557424295650e+01
1.159129247824383953e+02,-9.439812062406921314e+02,7.321758101160068577e+01,-5.804125054025307406e+01
1.161287334370346116e+02,-9.497413319416027662e+02,7.321825382415015326e+01,-5.804752601646999466e+01
1.163445424651707469e+02,-9.554336732062198507e+02,7.321892643923915500e+01,-5.805380200280537650e+01
1.165603518667240479e+02,-9.611147138179850344e+02,7.321959885684249514e+01,-5.806007849917079966e+01
1.167761616415687911e+02,-9.663486570831680638e+02,7.322027107693489256e+01,-5.806635550547777314e+01
1.169919717895837579e+02,-9.704280081447938073e+02,7.322094309949115143e+01,-5.807263302163777752e+01
1.172077823106408658e+02,-9.728670481084647008e+02,7.322161492448600484e+01,-5.807891104756217260e+01
1.174235932046181716e+02,-9.737139415691427757e+02,7.322228655189421431e+01,-5.808518958316230396e+01
1.176394044713911171e+02,-9.736662301159968820e+02,7.322295798169058401e+01,-5.809146862834943192e+01
1.178552161108364373e+02,-9.725991473366129867e+02,7.322362921384988965e+01,-5.809774818303476707e+01
1.180710281228275562e+02,-9.699492424620565316e+02,7.322430024834686435e+01,-5.810402824712942760e+01
1.182868405072425588e+02,-9.651852348390946190e+02,7.322497108515634068e+01,-5.811030882054450331e+01
1.185026532639561623e+02,-9.581791187513898649e+02,7.322564172425308016e+01,-5.811658990319099871e+01
1.187184663928449311e+02,-9.497293907264075870e+02,7.322631216561188694e+01,-5.812287149497988281e+01
1.189342798937843071e+02,-9.414275740593079718e+02,7.322698240920755097e+01,-5.812915359582200381e+01
1.191500937666505422e+02,-9.340072106098751874e+02,7.322765245501486220e+01,-5.813543620562821701e+01
1.193659080113181687e+02,-9.278693809016435807e+02,7.322832230300861056e+01,-5.814171932430924983e+01
1.195817226276643339e+02,-9.231647469224727729e+02,7.322899195316362864e+01,-5.814800295177582967e+01
1.197975376155639395e+02,-9.194625282982323142e+02,7.322966140545470637e+01,-5.815428708793855606e+01
1.200133529748932801e+02,-9.153911931257348442e+02,7.323033065985663370e+01,-5.816057173270802139e+01
1.202291687055283802e+02,-9.105592982671153095e+02,7.323099971634427163e+01,-5.816685688599471860e+01
1.204449848073442837e+02,-9.054252380667065836e+02,7.323166857489239590e+01,-5.817314254770908377e+01
1.206608012802172709e+02,-9.008917036129670350e+02,7.323233723547585328e+01,-5.817942871776149616e+01
1.208766181240238069e+02,-8.977531819174051861e+02,7.323300569806946214e+01,-5.818571539606228527e+01
1.210924353386384524e+02,-8.961271127100073954e+02,7.323367396264804086e+01,-5.819200258252168112e+01
1.213082529239369478e+02,-8.957442180831218366e+02,7.323434202918642200e+01,-5.819829027704987112e+01
1.215240708797963407e+02,-8.961026122928416271e+02,7.323500989765945235e+01,-5.820457847955700004e+01
1.217398892060912488e+02,-8.966507108683221077e+02,7.323567756804195028e+01,-5.821086718995310605e+01
1.219557079026990039e+02,-8.968339098452149756e+02,7.323634504030879100e+01,-5.821715640814819892e+01
1.221715269694936978e+02,-8.959778883551559829e+02,7.323701231443479287e+01,-5.822344613405218894e+01
1.223873464063516252e+02,-8.932375890542580237e+02,7.323767939039480268e+01,-5.822973636757497928e+01
1.226031662131491231e+02,-8.878190753668724255e+02,7.323834626816369564e+01,-5.823602710862635234e+01
1.228189863897618892e+02,-8.795598541443700924e+02,7.323901294771630432e+01,-5.824231835711606209e+01
1.230348069360655074e+02,-8.705733611951849298e+02,7.323967942902750394e+01,-5.824861011295379143e+01
1.232506278519348797e+02,-8.632314718916348966e+02,7.324034571207215549e+01,-5.825490237604912380e+01
1.234664491372474373e+02,-8.582801420052970798e+02,7.324101179682511997e+01,-5.826119514631165686e+01
1.236822707918777411e+02,-8.550518607294859521e+02,7.324167768326125838e+01,-5.826748842365085324e+01
1.238980928157017445e+02,-8.526641017322941707e+02,7.324234337135547435e+01,-5.827378220797613295e+01
1.241139152085955857e+02,-8.506894762606973472e+02,7.324300886108261466e+01,-5.828007649919686628e+01
1.243297379704346071e+02,-8.488558112283888022e+02,7.324367415241756873e+01,-5.828637129722235244e+01
1.245455611010957853e+02,-8.470255880635673975e+02,7.324433924533524021e+01,-5.829266660196182670e+01
1.247613846004530842e+02,-8.451478549491448575e+02,7.324500413981047586e+01,-5.829896241332446039e+01
1.249772084683833668e+02,-8.431606178166691734e+02,7.324566883581820775e+01,-5.830525873121935376e+01
1.251930327047632829e+02,-8.411359551273518491e+02,7.324633333333332530e+01,-5.831155555555555736e+01
